time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
6970,2021-06-25 14:35:32,36.162455,-96.835596,10.826772,10.826772,1038.0799833498,1048.9067553498,11.811024,0,1.24301841248,11,0,15.706,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.9, 11.8, 1.2,0,0,1024,1024,1024,1024,13.7,0,97,3.878,3.859,3.863,3.821,0,0,13.766,84.2,1048.9067553498,10.826772,6,P-GPS,
7040,2021-06-25 14:35:32,36.162455,-96.835596,10.826772,10.826772,1038.0799833498,1048.9067553498,11.811024,0.31540854,1.24301841248,11,0,15.706,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0.223694,-0.223694,13.9, 12.2, 0.8,0,0,1024,1024,1024,1024,13.7,0,97,3.878,3.859,3.863,3.821,0,0,13.766,84.2,1048.9067553498,10.826772,6,P-GPS,
7170,2021-06-25 14:35:32,36.162454,-96.835596,10.826772,10.8595804,1038.0471749498,1048.9067553498,11.811024,0.38699062,0.937828114,11,0,15.706,1049.5629233498,11.48294,7.49598594,1.24301841248,-0.223694,0.223694,-0.223694,13.7, 10.3, -1.3,0,0,1024,1024,1024,1024,13.7,0,97,3.878,3.859,3.863,3.821,0,0,13.766,84.2,1048.9067553498,10.826772,6,P-GPS,
7330,2021-06-25 14:35:32,36.162454,-96.835596,10.826772,10.8595804,1038.0471749498,1048.9067553498,11.811024,0.223694,0.937828114,11,0,15.706,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.223694,13.6, 8.3, -2.8,0,0,1024,1024,1024,1024,13.8,0,97,3.878,3.859,3.863,3.821,0,0,13.766,84.2,1048.9067553498,10.826772,6,P-GPS,
7420,2021-06-25 14:35:32,36.162454,-96.835596,10.826772,10.8595804,1038.0471749498,1048.9067553498,11.811024,0.223694,0.937828114,11,0,15.706,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0.223694,13.6, 7.9, -2.9,0,0,1024,1024,1024,1024,13.8,0,97,3.878,3.859,3.863,3.821,0,0,13.766,84.2,1048.9067553498,10.826772,6,P-GPS,
7480,2021-06-25 14:35:32,36.162454,-96.835596,10.498688,10.5314964,1038.0471749498,1048.5786713498,11.48294,0.31540854,0.937828114,11,0,15.706,1049.5629233498,11.48294,7.49598594,1.24301841248,0.223694,0,0.223694,13.6, 9.3, -1.9,0,0,1024,1024,1024,1024,13.8,0,97,3.878,3.859,3.863,3.821,0,0,13.766,84.2,1048.5786713498,10.498688,6,P-GPS,
7600,2021-06-25 14:35:32,36.162454,-96.835596,10.498688,10.5314964,1038.0471749498,1048.5786713498,11.48294,0,0.937828114,11,0,15.706,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.6, 11.1, -0.6,0,0,1024,1024,1024,1024,13.8,0,97,3.878,3.859,3.863,3.821,0,0,13.766,84.2,1048.5786713498,10.498688,6,P-GPS,
7730,2021-06-25 14:35:32,36.162454,-96.835595,10.498688,10.5643048,1038.0143665498,1048.5786713498,11.48294,0.223694,1.14601709704,11,0,15.706,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.223694,13.6, 11.5, -0.1,0,0,1024,1024,1024,1024,13.8,0,97,3.878,3.859,3.863,3.821,0,0,13.766,84.2,1048.5786713498,10.498688,6,P-GPS,
7830,2021-06-25 14:35:32,36.162454,-96.835595,10.498688,10.5643048,1038.0143665498,1048.5786713498,11.48294,0.31540854,1.14601709704,11,0,15.706,1049.5629233498,11.48294,7.49598594,1.24301841248,-0.223694,0,-0.223694,13.6, 11, -0.8,0,0,1024,1024,1024,1024,13.8,0,97,3.878,3.859,3.863,3.821,0,0,13.766,84.2,1048.5786713498,10.498688,6,P-GPS,
7990,2021-06-25 14:35:33,36.162454,-96.835595,10.498688,10.5643048,1038.0143665498,1048.5786713498,11.48294,0.223694,1.14601709704,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.223694,13.6, 10.3, -1.6,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.5786713498,10.498688,6,P-GPS,
8070,2021-06-25 14:35:33,36.162454,-96.835595,10.498688,10.5643048,1038.0143665498,1048.5786713498,11.48294,0,1.14601709704,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.6, 10.3, -1.9,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.5786713498,10.498688,6,P-GPS,
8120,2021-06-25 14:35:33,36.162454,-96.835595,10.498688,10.5643048,1038.0143665498,1048.5786713498,11.48294,0.223694,1.14601709704,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0.223694,0,0,13.7, 10.1, -2,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.5786713498,10.498688,6,P-GPS,
8270,2021-06-25 14:35:33,36.162454,-96.835595,10.826772,10.8923888,1038.0143665498,1048.9067553498,11.48294,0.31540854,1.14601709704,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0.223694,0,-0.223694,13.6, 10, -1.3,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.9067553498,10.826772,6,P-GPS,
8350,2021-06-25 14:35:33,36.162454,-96.835595,10.826772,10.8923888,1038.0143665498,1048.9067553498,11.48294,0.50107456,1.14601709704,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0.223694,0,-0.447388,13.7, 11.2, -1.1,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.9067553498,10.826772,6,P-GPS,
8470,2021-06-25 14:35:33,36.162453,-96.835595,10.826772,10.8923888,1038.0143665498,1048.9067553498,11.48294,0,0.956036776,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.6, 11.5, -1.1,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.9067553498,10.826772,6,P-GPS,
8570,2021-06-25 14:35:33,36.162453,-96.835595,10.826772,10.8923888,1038.0143665498,1048.9067553498,11.48294,0,0.956036776,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.5, 11.5, -0.2,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.9067553498,10.826772,6,P-GPS,
8680,2021-06-25 14:35:33,36.162453,-96.835596,10.826772,10.8595804,1038.0471749498,1048.9067553498,11.48294,0.223694,0.69294949724,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.223694,13.6, 11.6, 0.4,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.9067553498,10.826772,6,P-GPS,
8750,2021-06-25 14:35:33,36.162453,-96.835596,11.154856,11.1876644,1038.0471749498,1049.2348393498,11.154856,0.447388,0.69294949724,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.447388,13.6, 11.5, 1.1,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1049.2348393498,11.154856,6,P-GPS,
8840,2021-06-25 14:35:33,36.162454,-96.835596,11.154856,11.1876644,1038.0471749498,1049.2348393498,11.154856,0.223694,0.937828114,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.223694,13.6, 11.5, 1.5,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1049.2348393498,11.154856,6,P-GPS,
8900,2021-06-25 14:35:34,36.162454,-96.835596,11.154856,11.1876644,1038.0471749498,1049.2348393498,11.154856,0.31540854,0.937828114,11,0,15.815,1049.5629233498,11.48294,7.49598594,1.24301841248,0.223694,0,-0.223694,13.6, 12.6, 1.2,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1049.2348393498,11.154856,6,P-GPS,
9010,2021-06-25 14:35:34,36.162454,-96.835596,11.154856,11.1876644,1038.0471749498,1049.2348393498,11.154856,0.31540854,0.937828114,11,0,15.76,1049.5629233498,11.48294,7.49598594,1.24301841248,0.223694,0,-0.223694,13.6, 13.3, 0.7,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1049.2348393498,11.154856,6,P-GPS,
9190,2021-06-25 14:35:34,36.162454,-96.835596,11.154856,11.1876644,1038.0471749498,1049.2348393498,11.154856,0,0.937828114,11,0,15.76,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.6, 13.5, -0.1,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1049.2348393498,11.154856,6,P-GPS,
9270,2021-06-25 14:35:34,36.162454,-96.835596,11.154856,11.1876644,1038.0471749498,1049.2348393498,10.826772,0,0.937828114,11,0,15.76,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.6, 13.1, -0.6,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1049.2348393498,11.154856,6,P-GPS,
9430,2021-06-25 14:35:34,36.162454,-96.835596,11.154856,11.1876644,1038.0471749498,1049.2348393498,10.826772,0,0.937828114,11,0,15.76,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.7, 12.1, -0.4,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1049.2348393498,11.154856,6,P-GPS,
9570,2021-06-25 14:35:34,36.162453,-96.835596,11.154856,11.1876644,1038.0471749498,1049.2348393498,10.826772,0.223694,0.69294949724,11,0,15.76,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0.223694,13.6, 11.5, 0.1,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1049.2348393498,11.154856,6,P-GPS,
9630,2021-06-25 14:35:34,36.162453,-96.835596,10.826772,10.8595804,1038.0471749498,1048.9067553498,10.826772,0.223694,0.69294949724,11,0,15.76,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0.223694,13.7, 11.5, -0.1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.9067553498,10.826772,6,P-GPS,
9730,2021-06-25 14:35:34,36.162453,-96.835596,10.826772,10.8595804,1038.0471749498,1048.9067553498,10.498688,0.447388,0.69294949724,11,0,15.76,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0.447388,13.6, 11.6, -1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.9067553498,10.826772,6,P-GPS,
9830,2021-06-25 14:35:34,36.162453,-96.835596,10.498688,10.5314964,1038.0471749498,1048.5786713498,10.498688,0.447388,0.69294949724,11,0,15.76,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0.447388,13.6, 11.6, -1.2,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.5786713498,10.498688,6,P-GPS,
9960,2021-06-25 14:35:35,36.162453,-96.835596,10.498688,10.5314964,1038.0471749498,1048.5786713498,10.498688,0.50107456,0.69294949724,11,0,15.76,1049.5629233498,11.48294,7.49598594,1.24301841248,0,-0.223694,0.447388,13.6, 11.4, -0.5,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.204,84.2,1048.5786713498,10.498688,6,P-GPS,
10040,2021-06-25 14:35:35,36.162453,-96.835596,10.498688,10.5314964,1038.0471749498,1048.5786713498,10.498688,0.223694,0.69294949724,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,-0.223694,0,13.7, 11.6, 1.1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.5786713498,10.498688,6,P-GPS,
10150,2021-06-25 14:35:35,36.162453,-96.835596,10.498688,10.5314964,1038.0471749498,1048.5786713498,10.498688,0,0.69294949724,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.8, 11.2, 2.1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.5786713498,10.498688,6,P-GPS,
10160,2021-06-25 14:35:35,36.162453,-96.835596,10.170604,10.2034124,1038.0471749498,1048.2505873498,10.498688,0,0.69294949724,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.7, 10.9, 0.7,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.2505873498,10.170604,6,P-GPS,
10250,2021-06-25 14:35:35,36.162452,-96.835596,10.170604,10.2362208,1038.0143665498,1048.2505873498,10.498688,0,0.58912075376,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.6, 11.5, 0,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.2505873498,10.170604,6,P-GPS,
10360,2021-06-25 14:35:35,36.162452,-96.835596,10.170604,10.2362208,1038.0143665498,1048.2505873498,10.498688,0,0.58912075376,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.6, 11.8, -0.5,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.2505873498,10.170604,6,P-GPS,
10520,2021-06-25 14:35:35,36.162452,-96.835596,10.170604,10.2362208,1038.0143665498,1048.2505873498,10.498688,0.223694,0.58912075376,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.223694,13.7, 11.4, -0.4,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.2505873498,10.170604,6,P-GPS,
10650,2021-06-25 14:35:35,36.162452,-96.835596,10.170604,10.2362208,1038.0143665498,1048.2505873498,10.498688,0.223694,0.58912075376,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.223694,13.7, 11, 0.7,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.2505873498,10.170604,6,P-GPS,
10820,2021-06-25 14:35:35,36.162452,-96.835596,10.170604,10.2362208,1038.0143665498,1048.2505873498,10.498688,0,0.58912075376,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,0,13.7, 11.2, 1.7,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.2505873498,10.170604,6,P-GPS,
10860,2021-06-25 14:35:35,36.162452,-96.835596,10.170604,10.2362208,1038.0143665498,1048.2505873498,10.498688,0.223694,0.58912075376,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0.223694,0,13.7, 11.5, 1.1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.2505873498,10.170604,6,P-GPS,
10930,2021-06-25 14:35:36,36.162452,-96.835596,10.498688,10.5643048,1038.0143665498,1048.5786713498,10.498688,0.31540854,0.58912075376,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0.223694,-0.223694,13.6, 11.7, -0.4,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.5786713498,10.498688,6,P-GPS,
11050,2021-06-25 14:35:36,36.162452,-96.835596,10.498688,10.5643048,1038.0143665498,1048.5786713498,10.498688,0.223694,0.58912075376,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.223694,13.6, 12.2, -1.6,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.5786713498,10.498688,6,P-GPS,
11180,2021-06-25 14:35:36,36.162452,-96.835595,10.498688,10.5643048,1038.0143665498,1048.5786713498,10.498688,0.447388,0.88368113064,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.447388,13.5, 12.5, -2.1,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.5786713498,10.498688,6,P-GPS,
11350,2021-06-25 14:35:36,36.162452,-96.835595,10.826772,10.8923888,1038.0143665498,1048.9067553498,10.498688,0.447388,0.88368113064,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.447388,13.5, 12.6, -2.2,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.9067553498,10.826772,6,P-GPS,
11450,2021-06-25 14:35:36,36.162452,-96.835595,10.826772,10.8923888,1038.0143665498,1048.9067553498,10.498688,0.447388,0.88368113064,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.447388,13.5, 12.7, -0.8,0,0,1024,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1048.9067553498,10.826772,6,P-GPS,
11550,2021-06-25 14:35:36,36.162452,-96.835595,11.154856,11.2204728,1038.0143665498,1049.2348393498,10.498688,0.671082,0.88368113064,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.671082,13.6, 12.4, 1.2,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1049.2348393498,11.154856,6,P-GPS,
11590,2021-06-25 14:35:36,36.162452,-96.835595,11.48294,11.5485568,1038.0143665498,1049.5629233498,10.498688,0.447388,0.88368113064,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.447388,13.7, 12.3, 1.2,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1049.5629233498,11.48294,6,P-GPS,
11700,2021-06-25 14:35:36,36.162452,-96.835595,11.48294,11.5485568,1038.0143665498,1049.5629233498,10.498688,0.447388,0.88368113064,11,0,15.869,1049.5629233498,11.48294,7.49598594,1.24301841248,0,0,-0.447388,13.6, 12.6, -0.1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1049.5629233498,11.48294,6,P-GPS,
11820,2021-06-25 14:35:36,36.162452,-96.835595,11.811024,11.8766408,1038.0143665498,1049.8910073498,10.498688,0.223694,0.88368113064,11,0,15.869,1049.8910073498,11.811024,7.49598594,1.24301841248,0,0,-0.223694,13.6, 12.8, -0.1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1049.8910073498,11.811024,6,P-GPS,
11900,2021-06-25 14:35:37,36.162452,-96.835595,11.811024,11.8766408,1038.0143665498,1049.8910073498,10.170604,0,0.88368113064,11,0,15.869,1049.8910073498,11.811024,7.49598594,1.24301841248,0,0,0,13.6, 12.9, 0,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.358,86,1049.8910073498,11.811024,6,P-GPS,
12020,2021-06-25 14:35:37,36.162452,-96.835595,11.811024,11.8766408,1038.0143665498,1049.8910073498,10.170604,0,0.88368113064,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0,0,0,13.6, 13, -0.2,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1049.8910073498,11.811024,6,P-GPS,
12110,2021-06-25 14:35:37,36.162452,-96.835595,11.811024,11.8766408,1038.0143665498,1049.8910073498,10.170604,0.223694,0.88368113064,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0,0,0.223694,13.6, 12.5, -0.3,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1049.8910073498,11.811024,6,P-GPS,
12220,2021-06-25 14:35:37,36.162452,-96.835595,11.811024,11.8766408,1038.0143665498,1049.8910073498,9.84252,0.447388,0.88368113064,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0,0,0.447388,13.6, 12.5, -1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1049.8910073498,11.811024,6,P-GPS,
12320,2021-06-25 14:35:37,36.162452,-96.835595,11.48294,11.5485568,1038.0143665498,1049.5629233498,9.84252,0.223694,0.88368113064,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0,0,0.223694,13.6, 12.5, -1.1,0,0,1229,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1049.5629233498,11.48294,6,P-GPS,
12440,2021-06-25 14:35:37,36.162452,-96.835595,11.48294,11.5485568,1038.0143665498,1049.5629233498,9.84252,0.447388,0.88368113064,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0,0,0.447388,13.7, 9.8, -0.5,0,0,1209,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1049.5629233498,11.48294,6,P-GPS,
12470,2021-06-25 14:35:37,36.162452,-96.835595,11.154856,11.2204728,1038.0143665498,1049.2348393498,9.514436,0.447388,0.88368113064,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0,0,0.447388,13.7, 7.4, -0.4,0,0,876,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1049.2348393498,11.154856,6,P-GPS,
12570,2021-06-25 14:35:37,36.162452,-96.835594,11.154856,11.2532812,1037.9815581498,1049.2348393498,9.514436,0.70687304,1.17824150752,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0.223694,0,0.671082,13.8, 8.4, -0.4,0,0,634,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1049.2348393498,11.154856,6,P-GPS,
12680,2021-06-25 14:35:37,36.162452,-96.835594,10.826772,10.9251972,1037.9815581498,1048.9067553498,9.514436,0.74266408,1.17824150752,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0.223694,0.223694,0.671082,13.8, 11.5, -0.6,0,0,668,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1048.9067553498,10.826772,6,P-GPS,
12810,2021-06-25 14:35:37,36.162452,-96.835594,10.498688,10.5971132,1037.9815581498,1048.5786713498,9.186352,0.223694,1.17824150752,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0,0,0.223694,13.6, 16.3, -1,0,0,1269,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1048.5786713498,10.498688,6,P-GPS,
12850,2021-06-25 14:35:37,36.162452,-96.835594,10.498688,10.5971132,1037.9815581498,1048.5786713498,9.186352,0.447388,1.17824150752,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,-0.447388,0,0,13.6, 15.4, -0.7,0,0,1531,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1048.5786713498,10.498688,6,P-GPS,
12940,2021-06-25 14:35:38,36.162452,-96.835594,10.498688,10.5971132,1037.9815581498,1048.5786713498,9.186352,0.447388,1.17824150752,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,-0.447388,0,0,13.7, 9, -0.9,0,0,1236,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.148,86,1048.5786713498,10.498688,6,P-GPS,
13040,2021-06-25 14:35:38,36.162452,-96.835594,10.498688,10.5971132,1037.9815581498,1048.5786713498,9.186352,0.223694,1.17824150752,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,-0.223694,0,0,13.8, 1, -1.2,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.682,86,1048.5786713498,10.498688,6,P-GPS,
13170,2021-06-25 14:35:38,36.162452,-96.835594,10.498688,10.5971132,1037.9815581498,1048.5786713498,9.186352,0.38699062,1.17824150752,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0.223694,0.223694,0.223694,13.8, 3.1, -1.2,0,0,741,1024,1024,1024,13.8,0,96,3.878,3.859,3.863,3.821,0,0,13.682,86,1048.5786713498,10.498688,6,P-GPS,
13190,2021-06-25 14:35:38,36.162452,-96.835594,10.170604,10.2690292,1037.9815581498,1048.2505873498,9.186352,0.83661556,1.17824150752,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.24301841248,0.671082,0.223694,0.447388,13.7, 7.6, -0.9,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.682,86,1048.2505873498,10.170604,6,P-GPS,
13280,2021-06-25 14:35:38,36.162452,-96.835593,10.170604,10.3018376,1037.9487497498,1048.2505873498,9.186352,0.5480503,1.4728018844,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.4728018844,0.447388,0.223694,0.223694,13.7, 9.7, -1.1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.682,86,1048.2505873498,10.170604,6,P-GPS,
13410,2021-06-25 14:35:38,36.162453,-96.835593,9.84252,9.9409452000001,1037.9815581498,1047.9225033498,9.186352,0.223694,1.51731960236,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.51731960236,0.223694,0,0,13.7, 10.3, -1.4,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.682,86,1047.9225033498,9.84252,6,P-GPS,
13490,2021-06-25 14:35:38,36.162453,-96.835593,9.84252,9.9409452000001,1037.9815581498,1047.9225033498,9.186352,0.447388,1.51731960236,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.51731960236,0.447388,0,0,13.6, 11.2, -1.5,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.682,86,1047.9225033498,9.84252,6,P-GPS,
13570,2021-06-25 14:35:38,36.162453,-96.835593,9.84252,9.9409452000001,1037.9815581498,1047.9225033498,9.186352,0.50107456,1.51731960236,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.51731960236,0.447388,0,-0.223694,13.6, 11.8, -1.3,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.682,86,1047.9225033498,9.84252,6,P-GPS,
13650,2021-06-25 14:35:38,36.162454,-96.835593,9.84252,9.9409452000001,1037.9815581498,1047.9225033498,9.186352,0.50107456,1.64365490824,11,0,15.76,1049.8910073498,11.811024,7.49598594,1.64365490824,0.447388,0,-0.223694,13.6, 13, -1,0,0,1024,1024,1024,1024,13.7,0,96,3.878,3.859,3.863,3.821,0,0,13.682,86,1047.9225033498,9.84252,6,P-GPS,
