time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
171500,2021-01-16 18:18:17,36.1624497750997,-96.8356333246898,79.068244,82.6443596,1034.5805623061,1117.2249219061,0,1.7000744,111.631893336,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0.671082,-1.565858,1.11847,178.4, 1.3, 9.9,0,0,1024,1262,825,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1117.2249219061,79.068244,6,P-GPS,
171600,2021-01-16 18:18:17,36.1624499164714,-96.8356341429077,79.068244,82.6443596,1034.5805623061,1117.2249219061,0,1.901399,111.39764136,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0.671082,-1.789552,0.894776,178.5, 1.5, 10,0,0,1024,1264,825,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1117.2249219061,79.068244,6,P-GPS,
171700,2021-01-16 18:18:17,36.1624500567423,-96.8356351154062,78.74016,82.2834672,1034.6133707061,1116.8968379061,0,2.0579848,111.117785708,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0.447388,-2.013246,0.894776,178.5, 1.6, 10.2,0,0,1024,1262,826,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1116.8968379061,78.74016,6,P-GPS,
171800,2021-01-16 18:18:17,36.1624502206191,-96.8356361681645,78.74016,82.2506588,1034.6461791061,1116.8968379061,0,2.2816788,110.815620344,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0.447388,-2.23694,0.894776,178.6, 2, 10.4,0,0,1024,1256,825,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1116.8968379061,78.74016,6,P-GPS,
172000,2021-01-16 18:18:17,36.1624504166187,-96.8356387578296,78.412076,81.856958,1034.7117959061,1116.5687539061,0,2.684328,110.064307984,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0.223694,-2.684328,0.894776,178.6, 2.2, 10.4,0,0,1024,1257,826,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1116.5687539061,78.412076,6,P-GPS,
172100,2021-01-16 18:18:17,36.1624504659019,-96.8356402500437,78.412076,81.856958,1034.7117959061,1116.5687539061,0,2.908022,109.6292686,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0.223694,-2.908022,0.894776,178.6, 2.3, 10.1,0,0,1024,1260,826,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1116.5687539061,78.412076,6,P-GPS,
172200,2021-01-16 18:18:17,36.1624504248293,-96.8356418384975,78.083992,81.4632572,1034.7774127061,1116.2406699061,0,2.908022,109.162405068,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0.223694,-2.908022,0.894776,178.6, 2.3, 9.9,0,0,1024,1264,825,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1116.2406699061,78.083992,6,P-GPS,
172300,2021-01-16 18:18:18,36.1624503892087,-96.8356435164001,77.755908,81.1023648,1034.8102211061,1115.9125859061,0,3.131716,108.6696229,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.131716,0.894776,178.6, 2.6, 9.8,0,0,1024,1264,814,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1115.9125859061,77.755908,6,P-GPS,
172400,2021-01-16 18:18:18,36.1624503791775,-96.8356451777711,77.755908,81.0695564,1034.8430295061,1115.9125859061,0,3.35541,108.18241816,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.35541,1.11847,178.6, 2.8, 9.9,0,0,1024,1275,789,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1115.9125859061,77.755908,6,P-GPS,
172500,2021-01-16 18:18:18,36.1624503498264,-96.8356469790346,77.427824,80.708664,1034.8758379061,1115.5845019061,0,3.579104,107.653874836,13,4,23.2245,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,1.11847,178.6, 2.9, 10,0,0,1024,1289,770,1024,0,0,91,3.967,3.989,3.968,3.969,3.974,3.961,14.336,60.8,1115.5845019061,77.427824,6,P-GPS,
172600,2021-01-16 18:18:18,36.1624503191335,-96.8356488097748,77.427824,80.6758556,1034.9086463061,1115.5845019061,0,3.579104,107.116473244,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,1.342164,178.6, 3, 10.4,0,0,1024,1305,754,1024,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1115.5845019061,77.427824,6,P-GPS,
172700,2021-01-16 18:18:18,36.1624502685736,-96.8356507748049,77.09974,80.2821548,1034.9742631061,1115.2564179061,0,3.802798,106.539045404,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.802798,1.565858,178.7, 3, 10.9,0,0,1024,1311,725,1024,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1115.2564179061,77.09974,6,P-GPS,
172800,2021-01-16 18:18:18,36.1624501611581,-96.8356527837848,76.771656,79.9212624,1035.0070715061,1114.9283339061,0,3.802798,105.9465257,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,0,-4.026492,1.565858,178.7, 3, 11.5,0,0,1024,1301,703,1024,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1114.9283339061,76.771656,6,P-GPS,
172900,2021-01-16 18:18:18,36.1624500537232,-96.8356549364346,76.443572,79.56037,1035.0398799061,1114.6002499061,0,4.250186,105.312011244,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,0,-4.250186,1.789552,178.7, 3, 12,0,0,1024,1298,689,1026,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1114.6002499061,76.443572,6,P-GPS,
173000,2021-01-16 18:18:18,36.1624498699565,-96.8356571930487,76.115488,79.1994776,1035.0726883061,1114.2721659061,0,4.47388,104.643704136,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,0,-4.47388,2.013246,178.8, 3.3, 12.4,0,0,1024,1297,677,1029,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1114.2721659061,76.115488,6,P-GPS,
173100,2021-01-16 18:18:18,36.1624497037608,-96.8356595887277,75.787404,78.8057768,1035.1383051061,1113.9440819061,0,4.697574,103.935698864,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.697574,2.23694,178.8, 3.3, 12.4,0,0,1024,1274,703,1039,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1113.9440819061,75.787404,6,P-GPS,
173200,2021-01-16 18:18:18,36.1624495093767,-96.8356620236664,75.45932,78.412076,1035.2039219061,1113.6159979061,0,4.921268,103.214898316,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.921268,2.460634,178.8, 3.3, 12.2,0,0,1024,1210,746,1044,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1113.6159979061,75.45932,6,P-GPS,
173300,2021-01-16 18:18:18,36.1624493221219,-96.8356646207802,75.131236,78.0511836,1035.2367303061,1113.2879139061,0,5.144962,102.447181756,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-5.144962,2.23694,178.8, 3.2, 11.4,0,0,1024,1123,753,1047,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1113.2879139061,75.131236,6,P-GPS,
173400,2021-01-16 18:18:19,36.1624490886486,-96.8356673133698,74.803152,77.6574828,1035.3023471061,1112.9598299061,0,5.368656,101.649609552,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-5.368656,2.23694,178.8, 3.1, 9.5,0,0,1024,1113,739,1047,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1112.9598299061,74.803152,6,P-GPS,
173500,2021-01-16 18:18:19,36.1624488700626,-96.8356701282591,74.475068,77.2965904,1035.3351555061,1112.6317459061,0,5.368656,100.816604276,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-5.368656,2.013246,178.8, 3.1, 6.4,0,0,1024,1125,724,1048,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1112.6317459061,74.475068,6,P-GPS,
173600,2021-01-16 18:18:19,36.1624486314174,-96.8356730078953,74.146984,76.9028896,1035.4007723061,1112.3036619061,0,5.3910254,99.96391396,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.447388,-5.368656,2.013246,178.9, 3.2, 4,0,0,1024,1148,703,1046,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1112.3036619061,74.146984,6,P-GPS,
173700,2021-01-16 18:18:19,36.1624483971266,-96.8356758717002,73.8189,76.5091888,1035.4663891061,1111.9755779061,0,5.3910254,99.116144904,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.447388,-5.368656,1.789552,179.1, 3.4, 2.7,0,0,1024,1186,697,1045,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1111.9755779061,73.8189,6,P-GPS,
173800,2021-01-16 18:18:19,36.1624481468771,-96.8356784808042,73.490816,76.1482964,1035.4991975061,1111.6474939061,0,5.3910254,98.342194748,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.447388,-5.368656,1.789552,179.2, 3.5, 1.7,0,0,1024,1208,696,1045,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1111.6474939061,73.490816,6,P-GPS,
173900,2021-01-16 18:18:19,36.162447907903,-96.8356811095593,73.162732,75.7545956,1035.5648143061,1111.3194099061,0,5.1673314,97.562995248,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.447388,-5.144962,2.013246,179.3, 3.5, 1.6,0,0,1024,1202,697,1042,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1111.3194099061,73.162732,6,P-GPS,
174000,2021-01-16 18:18:19,36.1624476692936,-96.83568357389,72.834648,75.3608948,1035.6304311061,1110.9913259061,0,4.9436374,96.832024096,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.447388,-4.921268,2.013246,179.3, 3.7, 2,0,0,1024,1199,697,1040,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1110.9913259061,72.834648,6,P-GPS,
174100,2021-01-16 18:18:19,36.1624474428878,-96.8356860752309,72.506564,75.0000024,1035.6632395061,1110.6632419061,0,4.9436374,96.090554256,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.447388,-4.921268,2.23694,179.4, 3.7, 2.2,0,0,1024,1200,697,1042,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1110.6632419061,72.506564,6,P-GPS,
174200,2021-01-16 18:18:19,36.1624472944877,-96.8356882993337,72.17848,74.63911,1035.6960479061,1110.3351579061,0,4.9436374,95.433402004,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.447388,-4.921268,2.23694,179.4, 3.7, 2.3,0,0,1024,1200,693,1039,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1110.3351579061,72.17848,6,P-GPS,
174300,2021-01-16 18:18:20,36.1624471312948,-96.8356906156864,71.850396,74.2454092,1035.7616647061,1110.0070739061,0,4.7199434,94.748690696,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.447388,-4.697574,2.23694,179.5, 3.7, 2.2,0,0,1024,1203,689,1041,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1110.0070739061,71.850396,6,P-GPS,
174400,2021-01-16 18:18:20,36.1624470464203,-96.8356926561379,71.522312,73.8845168,1035.7944731061,1109.6789899061,0,4.7199434,94.147640808,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.697574,2.23694,179.5, 3.8, 2.3,0,0,1024,1196,694,1042,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1109.6789899061,71.522312,6,P-GPS,
174500,2021-01-16 18:18:20,36.162446931133,-96.8356948200351,71.194228,73.490816,1035.8600899061,1109.3509059061,0,4.47388,93.509517428,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.47388,2.23694,179.5, 3.8, 2.3,0,0,1024,1183,683,1039,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1109.3509059061,71.194228,6,P-GPS,
174600,2021-01-16 18:18:20,36.1624468287755,-96.835696894908,70.866144,73.1299236,1035.8928983061,1109.0228219061,0,4.47388,92.897968852,13,4,23.242,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.47388,2.460634,179.5, 3.5, 2.3,0,0,1024,1187,675,1038,0,0,91,3.985,3.997,3.969,3.974,3.988,3.972,13.035,60.8,1109.0228219061,70.866144,6,P-GPS,
174700,2021-01-16 18:18:20,36.1624467110488,-96.8356990283098,70.209976,72.4409472,1035.9257067061,1108.3666539061,0,4.47388,92.26870374,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.250186,2.684328,179.5, 3.4, 2.2,0,0,1024,1187,677,1037,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1108.3666539061,70.209976,6,P-GPS,
174800,2021-01-16 18:18:20,36.162446627337,-96.8357009432571,69.881892,72.0472464,1035.9913235061,1108.0385699061,0,4.250186,91.704727344,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.250186,2.684328,179.5, 3.4, 2.4,0,0,1024,1188,678,1035,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1108.0385699061,69.881892,6,P-GPS,
174900,2021-01-16 18:18:20,36.1624465254192,-96.8357029391221,69.553808,71.686354,1036.0241319061,1107.7104859061,0,4.250186,91.116472732,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.250186,2.684328,179.4, 3.4, 2.4,0,0,1024,1188,683,1035,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1107.7104859061,69.553808,6,P-GPS,
175000,2021-01-16 18:18:20,36.1624464844736,-96.8357048237225,69.225724,71.3254616,1036.0569403061,1107.3824019061,0,4.026492,90.562995024,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.026492,2.684328,179.4, 3.3, 2.4,0,0,1024,1188,677,1036,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1107.3824019061,69.225724,6,P-GPS,
175100,2021-01-16 18:18:20,36.1624464177627,-96.8357067588091,68.569556,70.6364852,1036.0897487061,1106.7262339061,0,4.026492,89.993769284,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-4.026492,2.460634,179.5, 3.2, 2.3,0,0,1024,1186,677,1037,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1106.7262339061,68.569556,6,P-GPS,
175200,2021-01-16 18:18:20,36.1624463785433,-96.8357085919685,68.241472,70.2755928,1036.1225571061,1106.3981499061,0,4.026492,89.455711524,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-4.026492,2.460634,179.4, 3.3, 2.4,0,0,1024,1185,675,1037,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1106.3981499061,68.241472,6,P-GPS,
175300,2021-01-16 18:18:20,36.1624463163009,-96.8357104520156,67.913388,69.9147004,1036.1553655061,1106.0700659061,0,3.802798,88.908795496,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.802798,2.460634,179.4, 3.4, 2.4,0,0,1024,1181,662,1030,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1106.0700659061,67.913388,6,P-GPS,
175400,2021-01-16 18:18:21,36.1624463103734,-96.8357122057853,67.585304,69.553808,1036.1881739061,1105.7419819061,0,3.802798,88.395344036,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.802798,2.460634,179.4, 3.4, 2.5,0,0,1024,1187,665,1033,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1105.7419819061,67.585304,6,P-GPS,
175500,2021-01-16 18:18:21,36.1624462672522,-96.835713990984,67.25722,69.1601072,1036.2537907061,1105.4138979061,0,3.579104,87.871065804,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.460634,179.4, 3.3, 2.7,0,0,1024,1195,665,1034,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1105.4138979061,67.25722,6,P-GPS,
175600,2021-01-16 18:18:21,36.1624462130087,-96.8357157321905,66.929136,68.7992148,1036.2865991061,1105.0858139061,0,3.579104,87.359254764,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.684328,179.4, 3.2, 3.1,0,0,1024,1202,661,1032,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1105.0858139061,66.929136,6,P-GPS,
175700,2021-01-16 18:18:21,36.1624461471968,-96.8357174836894,66.272968,68.1102384,1036.3194075061,1104.4296459061,0,3.579104,86.844162884,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.460634,179.4, 3.2, 3.2,0,0,1024,1208,663,1030,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1104.4296459061,66.272968,6,P-GPS,
175800,2021-01-16 18:18:21,36.162446107225,-96.8357192707132,65.944884,67.749346,1036.3522159061,1104.1015619061,0,3.579104,86.319556568,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.684328,179.4, 3.2, 3.6,0,0,1024,1207,658,1026,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1104.1015619061,65.944884,6,P-GPS,
175900,2021-01-16 18:18:21,36.1624460580167,-96.8357210298307,65.6168,67.3884536,1036.3850243061,1103.7734779061,0,3.579104,85.802824268,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.684328,179.4, 3.1, 3.9,0,0,1024,1210,642,1024,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1103.7734779061,65.6168,6,P-GPS,
176100,2021-01-16 18:18:21,36.162445919651,-96.83572445624,64.632548,66.3385848,1036.4506411061,1102.7892259061,0,3.35541,84.794294052,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.35541,2.684328,179.4, 3.3, 4.2,0,0,1024,1210,641,1024,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1102.7892259061,64.632548,6,P-GPS,
176200,2021-01-16 18:18:21,36.1624458786338,-96.8357262609414,64.304464,65.9776924,1036.4834495061,1102.4611419061,0,3.35541,84.264766476,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.35541,2.908022,179.5, 3.4, 4.3,0,0,1024,1209,637,1024,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1102.4611419061,64.304464,6,P-GPS,
176300,2021-01-16 18:18:21,36.1624458391277,-96.8357280413865,63.97638,65.5839916,1036.5490663061,1102.1330579061,0,3.35541,83.742128664,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.35541,2.908022,179.5, 3.6, 4.4,0,0,1024,1211,637,1024,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1102.1330579061,63.97638,6,P-GPS,
176400,2021-01-16 18:18:22,36.1624457776377,-96.8357297820624,63.320212,64.8950152,1036.5818747061,1101.4768899061,0,3.35541,83.230645708,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.35541,2.908022,179.5, 3.6, 4.7,0,0,1024,1211,643,1024,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1101.4768899061,63.320212,6,P-GPS,
176500,2021-01-16 18:18:22,36.1624457356271,-96.8357315254759,62.992128,64.5341228,1036.6146831061,1101.1488059061,0,3.579104,82.718834668,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,3.131716,179.5, 3.7, 5,0,0,1024,1209,656,1024,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1101.1488059061,62.992128,6,P-GPS,
176600,2021-01-16 18:18:22,36.1624457576958,-96.8357333454992,62.33596,63.8451464,1036.6474915061,1100.4926379061,0,3.579104,82.187338588,13,4,23.0545,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,3.131716,179.5, 3.7, 5,0,0,1024,1208,654,1024,0,0,91,3.946,3.962,3.945,3.948,3.954,3.95,16.771,60.8,1100.4926379061,62.33596,6,P-GPS,
176700,2021-01-16 18:18:22,36.1624457799501,-96.8357351548481,61.679792,63.15617,1036.6802999061,1099.8364699061,0,3.579104,81.659451432,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,3.131716,179.5, 3.5, 4.8,0,0,1024,1204,653,1025,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1099.8364699061,61.679792,6,P-GPS,
176800,2021-01-16 18:18:22,36.1624458065426,-96.8357370210283,61.351708,62.7624692,1036.7459167061,1099.5083859061,0,3.579104,81.114831992,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.908022,179.5, 2.9, 4.8,0,0,1024,1196,655,1025,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1099.5083859061,61.351708,6,P-GPS,
176900,2021-01-16 18:18:22,36.1624458227521,-96.8357388626339,61.023624,62.4015768,1036.7787251061,1099.1803019061,0,3.579104,80.577102316,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.908022,179.4, 2.5, 5.1,0,0,1024,1196,643,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1099.1803019061,61.023624,6,P-GPS,
177000,2021-01-16 18:18:22,36.162445884506,-96.8357407008865,60.69554,62.0406844,1036.8115335061,1098.8522179061,0,3.579104,80.04265348,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.908022,179.3, 2.4, 5.3,0,0,1024,1190,644,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1098.8522179061,60.69554,6,P-GPS,
177100,2021-01-16 18:18:22,36.1624459085548,-96.8357425471821,60.039372,61.351708,1036.8443419061,1098.1960499061,0,3.579104,79.504267636,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.908022,179.3, 2.3, 5.3,0,0,1024,1180,658,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1098.1960499061,60.039372,6,P-GPS,
177200,2021-01-16 18:18:22,36.1624458638443,-96.8357444585641,59.711288,60.9908156,1036.8771503061,1097.8679659061,0,3.579104,78.94357208,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.908022,179.3, 2.4, 5.2,0,0,1024,1181,658,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1097.8679659061,59.711288,6,P-GPS,
177300,2021-01-16 18:18:22,36.1624458046568,-96.8357463474513,59.383204,60.6299232,1036.9099587061,1097.5398819061,0,3.579104,78.388782036,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.684328,179.3, 2.5, 4.9,0,0,1024,1183,666,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1097.5398819061,59.383204,6,P-GPS,
177400,2021-01-16 18:18:23,36.1624456810742,-96.8357481604291,59.05512,60.2362224,1036.9755755061,1097.2117979061,0,3.579104,77.853348948,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.684328,179.3, 2.5, 4.3,0,0,1024,1183,665,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1097.2117979061,59.05512,6,P-GPS,
177500,2021-01-16 18:18:23,36.1624455608657,-96.835749970839,58.398952,59.547246,1037.0083839061,1096.5556299061,0,3.579104,77.318900112,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.684328,179.3, 2.6, 4.1,0,0,1024,1184,657,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1096.5556299061,58.398952,6,P-GPS,
177600,2021-01-16 18:18:23,36.1624454069354,-96.8357516760113,58.070868,59.1863536,1037.0411923061,1096.2275459061,0,3.579104,76.813322668,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,0,-3.579104,2.684328,179.3, 2.7, 4,0,0,1024,1182,655,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1096.2275459061,58.070868,6,P-GPS,
177700,2021-01-16 18:18:23,36.1624452559363,-96.8357533956992,57.742784,58.8582696,1037.0411923061,1095.8994619061,0,3.35541,76.3041363,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-3.35541,2.684328,179.3, 2.7, 4,0,0,1024,1183,643,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1095.8994619061,57.742784,6,P-GPS,
177800,2021-01-16 18:18:23,36.1624450165388,-96.8357550652405,57.4147,58.4645688,1037.1068091061,1095.5713779061,0,3.35541,75.805120536,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-3.35541,2.684328,179.3, 2.7, 3.8,0,0,1024,1181,642,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1095.5713779061,57.4147,6,P-GPS,
177900,2021-01-16 18:18:23,36.1624448123352,-96.8357567405116,56.758532,57.7755924,1037.1396175061,1094.9152099061,0,3.35541,75.306104772,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-3.35541,2.684328,179.3, 2.9, 3.5,0,0,1024,1169,641,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1094.9152099061,56.758532,6,P-GPS,
178100,2021-01-16 18:18:23,36.162444364855,-96.8357599689027,55.77428,56.758532,1037.1724259061,1093.9309579061,0,3.131716,74.34219398,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-3.131716,2.908022,179.3, 3.2, 3.8,0,0,1024,1161,640,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1093.9309579061,55.77428,6,P-GPS,
178200,2021-01-16 18:18:23,36.1624441636054,-96.8357613484304,55.446196,56.3976396,1037.2052343061,1093.6028739061,0,3.131716,73.929792392,13,4,23.227,1320.6370019061,282.480324,27.8051642,680.67259396,-0.223694,-3.131716,2.908022,179.4, 3.1, 3.7,0,0,1024,1159,641,1024,0,0,91,3.983,3.994,3.985,3.964,3.989,3.969,14.063,60.98,1093.6028739061,55.446196,6,P-GPS,
